Date,WIL5000,WIL5000:BofA_AAA,WIL5000:BofA_BBB,WIL5000:BofA_CCC,WIL5000:Gold
2018-09-28,0.999999999997474,0.40514676959717505,0.1564564881808476,0.8918833022067656,-0.8228915445940594
2018-10-01,0.9999999999975414,0.4097425053620836,0.16558721002908935,0.8939131595552484,-0.8255118476143483
2018-10-02,0.9999999999975772,0.4194986296754086,0.17808775216978953,0.8957943889577524,-0.8272779038515382
2018-10-03,0.9999999999978719,0.4193751115138538,0.182782280638258,0.8981231464668111,-0.8297952450882309
2018-10-04,0.9999999999974862,0.41683940989161145,0.18319106303703758,0.9003911350957897,-0.8327945354842541
2018-10-05,0.999999999997326,0.41421340125479594,0.1853156528331331,0.9015398693711654,-0.8353284173618846
2018-10-08,0.9999999999975675,0.40691482032168114,0.18335977650752353,0.9035531507655363,-0.8390599450463743
2018-10-09,0.9999999999975904,0.4028925976636718,0.18341526516366705,0.9057087000005866,-0.8419655622649916
2018-10-10,0.9999999999977889,0.402519065720912,0.18429588449960668,0.9057287663226038,-0.8407786227233565
2018-10-11,0.9999999999975505,0.4039802206574371,0.18355632578955175,0.9038320619054272,-0.8387121234437473
2018-10-12,0.9999999999977668,0.403826709093451,0.1812365867219745,0.9036646383895318,-0.841671267136287
2018-10-15,0.9999999999977781,0.40369176213837893,0.17962834309120482,0.9023764368474059,-0.8475475694020617
2018-10-16,0.9999999999975114,0.4021123557027677,0.1765651680957937,0.9043196567764622,-0.8561811074287105
2018-10-17,0.9999999999973481,0.39432202867351185,0.16723560613779956,0.9077640474187195,-0.8678796344732418
2018-10-18,0.9999999999976169,0.3916832308388972,0.16277621274322027,0.9083908183493112,-0.8744077746981621
2018-10-19,0.999999999997507,0.3900464074170146,0.16298908351784921,0.9082501823325024,-0.8787285945274631
2018-10-22,0.9999999999975072,0.3906949126693024,0.16455526760277886,0.9068060489027163,-0.8822080102456169
2018-10-23,0.9999999999974944,0.39181383415404464,0.1665088918647113,0.9057956697805006,-0.8857374661104112
2018-10-24,0.9999999999977535,0.3985562279224756,0.17711588902049652,0.8960447379429961,-0.8777275502306245
2018-10-25,0.9999999999975709,0.4148192831196113,0.20684591063195867,0.8909671182300151,-0.8720029104794551
2018-10-26,0.9999999999971594,0.42902478149594064,0.23095156026406444,0.8844541676289267,-0.8632800117065882
2018-10-29,0.9999999999971927,0.4390166145285764,0.2523056826131821,0.8768239780879898,-0.8522928027411506
2018-10-30,0.999999999997581,0.4514631647213242,0.28329058396252427,0.873703252012092,-0.8474439619221367
2018-10-31,0.9999999999975097,0.4566296949287735,0.3035542278264377,0.8700240743328929,-0.8421477997090808
2018-11-01,0.999999999997471,0.4567016118476648,0.31609793663670577,0.8680527365778788,-0.8392743881099263
2018-11-02,0.9999999999972871,0.45523886224851146,0.3261806030336318,0.8659210292299737,-0.8354394708448626
2018-11-05,0.9999999999973141,0.450963660172601,0.32833378435949484,0.8658418773601837,-0.8324443215890891
2018-11-06,0.9999999999971623,0.44773920859322747,0.33069016904484677,0.8667400224147617,-0.8321696324457635
2018-11-07,0.9999999999973425,0.4409763100616263,0.3299315498420626,0.8672023625349888,-0.8335166006373246
2018-11-08,0.9999999999976762,0.4348211500310992,0.32961421008956493,0.8668559873599121,-0.8331153971338456
2018-11-09,0.9999999999976479,0.4299410818150244,0.3300362918982163,0.8660662500623242,-0.8303846083954489
2018-11-12,0.99999999999735,0.4291980753243579,0.3355298136514933,0.8652353607178702,-0.8232848712561183
2018-11-13,0.9999999999976313,0.43001410299104825,0.34109884240397637,0.8671029840362386,-0.8168719030481075
2018-11-14,0.9999999999974389,0.4319893788542412,0.3473035132730739,0.8696670092643706,-0.8109747948471104
2018-11-15,0.9999999999972343,0.4316549120647785,0.3510617117746567,0.8687115334946971,-0.8066211681327895
2018-11-16,0.9999999999973869,0.4328435574825987,0.3586580609387547,0.8664635633427568,-0.8027057705361593
2018-11-19,0.9999999999977421,0.4382594371592667,0.3752062604639795,0.8654082149208492,-0.795297967177806
2018-11-20,0.9999999999976591,0.4409110616259499,0.3894901286255451,0.866249720584921,-0.7833080358035593
2018-11-21,0.9999999999979858,0.4426282816975765,0.4002528825010216,0.8676392372886557,-0.7742133887564265
2018-11-23,0.9999999999978288,0.44496435545063184,0.41230985596607256,0.8693665653013588,-0.7642448302836339
2018-11-26,0.9999999999973591,0.44598764311894307,0.4199232980533808,0.8698639115253547,-0.7581229459612139
2018-11-27,0.9999999999977717,0.4479900127740298,0.427489762238946,0.870178782846385,-0.7521464314334234
2018-11-28,0.9999999999976003,0.4482873654124319,0.4260438046291982,0.8685155825752513,-0.7523281348694929
2018-11-29,0.9999999999976865,0.4487621684297365,0.42529919927256493,0.8671168017536504,-0.7532824122625735
2018-11-30,0.9999999999972805,0.4480964694770432,0.4233680420221013,0.8629049797446373,-0.7538023808314336
2018-12-03,0.9999999999975062,0.4479014646531132,0.42255984655509626,0.8579491960866815,-0.7550327900442465
2018-12-04,0.9999999999976286,0.44507121366729324,0.4273768799884667,0.8590385546520178,-0.7532734573367279
2018-12-06,0.9999999999973254,0.440327921793286,0.431496896047476,0.8587702045198787,-0.7517183538896538
2018-12-07,0.9999999999975843,0.4314064500447262,0.4383225628185951,0.860769231438203,-0.7453378033508328
2018-12-10,0.9999999999974755,0.4211035736258614,0.443190354815146,0.8626432782842403,-0.7396433807762749
2018-12-11,0.9999999999973028,0.40843161475034245,0.4468583889313652,0.8645978339477814,-0.7341472686217478
2018-12-12,0.9999999999977734,0.3985420776159116,0.45464788165103476,0.8635649974811853,-0.7271433980976836
2018-12-13,0.9999999999975852,0.38798358937706184,0.4634506289907522,0.8619442791245041,-0.7167444140835815
2018-12-14,0.9999999999974163,0.37195402238334285,0.4660432023570548,0.8632190797964894,-0.7043317055215047
2018-12-17,0.9999999999976187,0.35103595352653505,0.47041688073506516,0.865297380768431,-0.6859080416796824
2018-12-18,0.9999999999978472,0.3239157303464097,0.47322251713683117,0.8674426076721907,-0.669313029611019
2018-12-19,0.9999999999979868,0.2818242533387016,0.46765693913015083,0.8713012443787386,-0.6537305676740836
2018-12-20,0.9999999999978588,0.24343039972528985,0.46670092795972845,0.8763608338172957,-0.6351686864043478
2018-12-21,0.9999999999980234,0.20362538295289442,0.46435731105226447,0.8835155897511495,-0.6135853107096515
2018-12-27,0.9999999999981509,0.17531802865184634,0.4637671498861873,0.8865818168402027,-0.6041372972040883
2018-12-28,0.9999999999981756,0.15643321373417607,0.4764507344907926,0.8898367425063121,-0.595389843344552
2019-01-02,0.9999999999983606,0.1293782826362475,0.4816893794187881,0.8922120099361821,-0.5892626831202412
2019-01-03,0.9999999999983679,0.08236061610112029,0.46406659002496675,0.896636210459435,-0.5862059102554441
2019-01-04,0.99999999999842,0.06272407562549509,0.46989636108848726,0.8987307578832635,-0.5829322043315042
2019-01-07,0.9999999999982674,0.04297261477284198,0.4709358547151258,0.9002454987010512,-0.5837249930130967
2019-01-08,0.9999999999983139,0.027643847415514407,0.47551255911511014,0.9015018703806424,-0.5832423383508617
2019-01-09,0.9999999999983425,0.014014983558395573,0.4769973027864236,0.9023641269266801,-0.5854889195132497
2019-01-10,0.9999999999983686,0.00286597810427076,0.4790768454987141,0.9031671236927767,-0.5904035277290294
2019-01-11,0.9999999999981519,-0.011426555931107541,0.47326080088003253,0.9039947354070296,-0.5968382551645036
2019-01-14,0.9999999999982426,-0.0266599095016721,0.4656745218916844,0.9048286868531765,-0.6024946699251877
2019-01-15,0.9999999999983527,-0.04103020856884095,0.45860806397729836,0.90559588896672,-0.6049032650129107
2019-01-16,0.9999999999986068,-0.05559824252964844,0.4506136579274229,0.9061468128989252,-0.6063244540671876
2019-01-17,0.9999999999987932,-0.07145156194556823,0.4429490632718811,0.9067197963421846,-0.6049467403652107
2019-01-18,0.9999999999987736,-0.08783958790914652,0.43421346432502017,0.906681611906315,-0.6024897450395923
2019-01-22,0.9999999999988073,-0.10612897188956034,0.4183883121258479,0.9069673906846271,-0.6026810566334088
2019-01-23,0.9999999999986203,-0.12134653070979327,0.40456614051882867,0.9073062986364784,-0.6028882797238236
2019-01-24,0.9999999999986846,-0.1363923572156448,0.3877835942563342,0.9078351796116808,-0.6016209870094682
2019-01-25,0.9999999999984462,-0.1508503974675437,0.3728788235237417,0.9079925809207423,-0.5998894302177794
2019-01-28,0.9999999999985876,-0.16797489967759172,0.3547524717202149,0.9089720589148212,-0.5981807571655255
2019-01-29,0.9999999999987859,-0.18546952043207718,0.3333989897532588,0.9099684347834629,-0.5960939296590823
2019-01-30,0.9999999999986843,-0.19581898929101624,0.31690813882208946,0.9099369855906133,-0.593218501041097
2019-01-31,0.9999999999984392,-0.20228719954755378,0.2985487971589128,0.9096575087907584,-0.5876710963067681
2019-02-01,0.999999999998557,-0.2075962911153308,0.2834426398272784,0.9094586772455144,-0.5843350786315031
2019-02-04,0.9999999999985811,-0.20775150419871008,0.273695910793297,0.9088569328330912,-0.5823715804165497
2019-02-05,0.9999999999985519,-0.20509531051461505,0.26460058538510717,0.9083367299821317,-0.5800383854595916
2019-02-06,0.9999999999983848,-0.20364857644643286,0.2550174778902763,0.9080838751510024,-0.5781059869673173
2019-02-07,0.9999999999984734,-0.2085242278001137,0.24013439476009682,0.907986923379109,-0.5754073009852723
2019-02-08,0.9999999999983984,-0.21217477728569242,0.22679510657394186,0.9077927084334743,-0.5725010128705039
2019-02-11,0.9999999999982477,-0.21593971985548271,0.21573461632691926,0.907586580521711,-0.5701617513775756
2019-02-12,0.9999999999983161,-0.21520434081436313,0.2104465949575878,0.9068220018798104,-0.5642341226255907
2019-02-13,0.9999999999984213,-0.2123711512988945,0.20796119555688686,0.9058624239804174,-0.5581334796366819
2019-02-14,0.9999999999984811,-0.21059700891539454,0.20385800680170027,0.9050149786044239,-0.5524448629902707
2019-02-15,0.999999999998436,-0.20390502148629117,0.20460801762421765,0.9035365985686005,-0.5432767299776062
2019-02-19,0.9999999999980854,-0.19635872702891846,0.20593778648334693,0.9017249270146793,-0.5305628176636319
2019-02-20,0.9999999999981983,-0.18858145191039397,0.2080755399281504,0.9002086361977706,-0.5148818803234184
2019-02-21,0.9999999999982431,-0.18194960774936528,0.2111748762898297,0.8991255212281939,-0.5019670706262301
2019-02-22,0.9999999999983106,-0.17364311579772665,0.2146494752479055,0.8974558942126292,-0.4897567993993986
2019-02-25,0.999999999998473,-0.16534869579613704,0.21848566800909286,0.8960162506993955,-0.47602051154350433
2019-02-26,0.9999999999983818,-0.15744636441422208,0.22131847829210935,0.89475159380983,-0.4654511533762486
2019-02-27,0.9999999999982967,-0.15148821606985943,0.22471238778422578,0.8937362638317705,-0.4561016733290677
2019-02-28,0.9999999999983026,-0.14632095441860132,0.22725824498845407,0.8932339020130451,-0.44837388277492213
2019-03-01,0.9999999999984622,-0.1396957282481263,0.2331751718094302,0.89214843179991,-0.44211690716926527
2019-03-04,0.9999999999984551,-0.13371106869154029,0.23702948084742034,0.8912319107255307,-0.4404522400678524
2019-03-05,0.9999999999981256,-0.127834653344345,0.24087698777629324,0.8901596921590875,-0.43985822882090175
2019-03-06,0.9999999999981583,-0.12348528765781445,0.24241661434928155,0.8894792809559153,-0.4407189022619752
2019-03-07,0.9999999999979757,-0.12027691405778204,0.24115983683495107,0.888978884865585,-0.4431187690722974
2019-03-08,0.9999999999981438,-0.1179985375547207,0.23903207957518552,0.8884150191456746,-0.444013421386968
2019-03-11,0.9999999999981419,-0.11203762462497183,0.24212998389951457,0.8868482922124135,-0.44393548909334696
2019-03-12,0.999999999998299,-0.10446712776164617,0.2454691061765077,0.8855089817917923,-0.4408518225986495
2019-03-13,0.9999999999981868,-0.09556160917640129,0.25124808456028414,0.8837946248179172,-0.434421373619833
2019-03-14,0.9999999999979934,-0.08818933575959258,0.256157881057968,0.882578101295581,-0.4292278960408983
2019-03-15,0.9999999999980873,-0.07858299014384588,0.26320647845662853,0.8805773678195832,-0.4220057414032988
2019-03-18,0.9999999999982224,-0.06853582309003138,0.27057761565219596,0.8782616045452379,-0.41251178442750713
2019-03-19,0.9999999999981949,-0.059472761482545225,0.27767243917154494,0.8763440580420844,-0.40321483304827915
2019-03-20,0.999999999998235,-0.051517731300620595,0.2813922298991308,0.8758443821882553,-0.39461410678882164
2019-03-21,0.9999999999980468,-0.039671577335703714,0.28928327925529335,0.8740611612664867,-0.382671186738944
2019-03-22,0.9999999999981987,-0.0334650511415322,0.28751589487851553,0.8747131387520953,-0.37594660415758424
2019-03-25,0.9999999999983784,-0.02724711094338249,0.2856821285576028,0.8743002552748443,-0.36864061627503486
2019-03-26,0.9999999999983017,-0.01813687049737655,0.2871980620595167,0.8739526064371906,-0.3601902624449562
2019-03-27,0.9999999999983581,-0.010668913077265573,0.28666072492511235,0.8734791304298192,-0.354092003346911
2019-03-28,0.999999999998316,-0.0020359045036519646,0.28781060660643154,0.8730445472254118,-0.34897930651306147
2019-03-29,0.9999999999981457,0.008770492025130241,0.2922695900430786,0.8722663268175004,-0.34276079627285544
2019-04-01,0.9999999999982625,0.021575243077554873,0.3011770336242209,0.8706738204681039,-0.33498113199949375
2019-04-02,0.9999999999984334,0.03437978806643221,0.31045977827456017,0.8691110742619611,-0.328413181156449
2019-04-03,0.9999999999983693,0.0465988857861623,0.32016479567105544,0.8677330587481087,-0.3212274274473745
2019-04-04,0.999999999998193,0.05877065945134198,0.3293869446639706,0.8663780704996006,-0.3148809117476218
2019-04-05,0.9999999999982983,0.07248466995362633,0.34054065017798496,0.8649130152063705,-0.3067793008862951
2019-04-08,0.9999999999982522,0.08537510264451421,0.35118842309598625,0.8638066486678294,-0.29637539898303544
2019-04-09,0.9999999999983791,0.09677541235032322,0.35974840821713805,0.8633148197760839,-0.2869876951934518
2019-04-10,0.9999999999983477,0.10979739986743527,0.369943842406183,0.8624487559454689,-0.2759675878375857
2019-04-11,0.9999999999983271,0.12187153404663689,0.38005861962983795,0.8618145403466541,-0.2659489445210933
2019-04-12,0.9999999999983382,0.13388508220725076,0.39102951329034846,0.8612780424577268,-0.25574976791563114
2019-04-15,0.9999999999983019,0.14645305870423378,0.40176924949596965,0.8610851822758507,-0.24791895133907157
2019-04-16,0.9999999999983247,0.158682049025229,0.41283583191491285,0.8610428662576114,-0.24163909257811983
2019-04-17,0.9999999999982313,0.1694511009164322,0.4223810251233238,0.8611178277140864,-0.2359612712130641
2019-04-18,0.9999999999979896,0.18137589980286742,0.4325194363770642,0.8607669682151516,-0.2300378556554301
2019-04-23,0.9999999999983361,0.19479351419683683,0.44469900758388325,0.8603365910118962,-0.22412648823311232
2019-04-24,0.9999999999979933,0.20775039349900812,0.4553297951721295,0.860844637384266,-0.21845620884595254
2019-04-25,0.9999999999980016,0.21934957853398312,0.4647624570723875,0.861948091091864,-0.21186447840371822
2019-04-26,0.999999999998009,0.23248579647388923,0.4754306409927807,0.8625356723381273,-0.20366658627484474
2019-04-29,0.9999999999980984,0.24473836940034258,0.4860570082933571,0.8635335202053671,-0.19647450007400225
2019-04-30,0.9999999999981408,0.25756635293938696,0.49683347781069054,0.8639929965410323,-0.1882724694463797
2019-05-01,0.9999999999980989,0.2686898488332666,0.5055167230735048,0.8645454533497604,-0.1806006276801374
2019-05-02,0.9999999999981057,0.2783088520347141,0.513530901468843,0.864743244263262,-0.17459589916587107
2019-05-03,0.9999999999983789,0.29054199805840336,0.5240046854789814,0.8644852959118896,-0.16621410532878753
2019-05-07,0.999999999998452,0.30017827035370986,0.5304442786965499,0.8646907003370965,-0.1594183584192928
2019-05-08,0.9999999999984701,0.3085344190359515,0.5362623820059904,0.8647918902261104,-0.1526229151140602
2019-05-09,0.9999999999984311,0.3151483658323822,0.5405379635716777,0.8648805457363299,-0.14663843166439802
2019-05-10,0.999999999998251,0.32241515577977414,0.5455298723987893,0.8648873603424455,-0.14027856976058803
2019-05-13,0.9999999999983907,0.32589069667421766,0.5456855994182789,0.8647905843687834,-0.13480343724378294
2019-05-14,0.9999999999985101,0.3298712484458043,0.5469815975776456,0.8649793696176424,-0.12912235464300006
2019-05-15,0.9999999999985089,0.3355582516240691,0.5500057439688002,0.864650198745606,-0.12087765561662217
2019-05-16,0.99999999999848,0.3429294072347753,0.5551024636031048,0.8641981832687571,-0.11162437416967295
